Date,DayCount,Transect,TopoLocation,O2,O2_pct,SoilMoisture,SoilMoisture_pct,Drought
11/15/14 23:00,2,2,1,0.179450749,17.94507488,0.453428571,45.34285714,Pre-drought
11/15/14 23:00,2,2,2,0.192666795,19.26667953,0.351571429,35.15714286,Pre-drought
11/15/14 23:00,2,2,3,0.192182896,19.21828959,0.401642857,40.16428571,Pre-drought
11/15/14 23:00,2,2,4,0.174512499,17.45124992,0.401214286,40.12142857,Pre-drought
11/15/14 23:00,2,2,5,0.163555982,16.35559815,0.404071429,40.40714286,Pre-drought
11/15/14 23:00,2,2,6,0.146602305,14.66023051,0.406857143,40.68571429,Pre-drought
11/15/14 23:00,2,2,7,0,0,0.525,52.5,Pre-drought
11/15/14 23:00,2,3,1,0.175204345,17.52043454,0.381857143,38.18571429,Pre-drought
11/15/14 23:00,2,3,2,0.183101481,18.31014807,0.433071429,43.30714286,Pre-drought
11/15/14 23:00,2,3,3,0.182304037,18.23040373,0.404714286,40.47142857,Pre-drought
11/15/14 23:00,2,3,4,0.164540435,16.4540435,0.437571429,43.75714286,Pre-drought
11/15/14 23:00,2,3,5,0.165804074,16.58040738,0.448,44.8,Pre-drought
11/15/14 23:00,2,3,6,0.164606654,16.46066542,0.448357143,44.83571429,Pre-drought
11/15/14 23:00,2,3,7,0.005442945,0.54429451,0.521214286,52.12142857,Pre-drought
11/15/14 23:00,2,4,1,0.18489398,18.48939804,0.444214286,44.42142857,Pre-drought
11/15/14 23:00,2,4,2,0.169801482,16.98014825,0.441142857,44.11428571,Pre-drought
11/15/14 23:00,2,4,3,0.17035926,17.03592597,0.251,25.1,Pre-drought
11/15/14 23:00,2,4,4,0.172261236,17.22612356,0.416857143,41.68571429,Pre-drought
11/15/14 23:00,2,4,5,0.178706628,17.8706628,0.358285714,35.82857143,Pre-drought
11/15/14 23:00,2,4,6,0.159308923,15.93089232,0.411714286,41.17142857,Pre-drought
11/15/14 23:00,2,4,7,0.03828111,3.828111021,0.497,49.7,Pre-drought
11/15/14 23:00,2,5,1,0.187815862,18.78158618,0.346,34.6,Pre-drought
11/15/14 23:00,2,5,2,0.189216259,18.92162593,0.371642857,37.16428571,Pre-drought
11/15/14 23:00,2,5,3,0.161581561,16.1581561,0.467571429,46.75714286,Pre-drought
11/15/14 23:00,2,5,4,0.160085891,16.00858913,0.459928571,45.99285714,Pre-drought
11/15/14 23:00,2,5,5,0.149800026,14.9800026,0.429928571,42.99285714,Pre-drought
11/15/14 23:00,2,5,6,0.172423601,17.24236005,0.460357143,46.03571429,Pre-drought
11/15/14 23:00,2,5,7,0,0,0.525,52.5,Pre-drought
11/16/14 23:00,3,1,1,0.182675925,18.2675925,0.4265,42.65,Pre-drought
11/16/14 23:00,3,1,2,0.156078217,15.6078217,0.364958333,36.49583333,Pre-drought
11/16/14 23:00,3,1,3,0.167906165,16.79061655,0.451083333,45.10833333,Pre-drought
11/16/14 23:00,3,1,4,0.136767075,13.67670745,0.505291667,50.52916667,Pre-drought
11/16/14 23:00,3,1,5,0.181017033,18.10170327,0.42325,42.325,Pre-drought
11/16/14 23:00,3,1,6,0.123543034,12.35430344,0.499375,49.9375,Pre-drought
11/16/14 23:00,3,1,7,0.06520628,6.520627971,0.523208333,52.32083333,Pre-drought
11/16/14 23:00,3,2,1,0.184872639,18.48726388,0.4835,48.35,Pre-drought
11/16/14 23:00,3,2,2,0.196417567,19.6417567,0.404041667,40.40416667,Pre-drought
11/16/14 23:00,3,2,3,0.189996097,18.99960969,0.439208333,43.92083333,Pre-drought
11/16/14 23:00,3,2,4,0.170180762,17.01807623,0.447375,44.7375,Pre-drought
11/16/14 23:00,3,2,5,0.174118283,17.4118283,0.422208333,42.22083333,Pre-drought
11/16/14 23:00,3,2,6,0.134695306,13.46953065,0.439916667,43.99166667,Pre-drought
11/16/14 23:00,3,2,7,0,0,0.525,52.5,Pre-drought
11/16/14 23:00,3,3,1,0.182021269,18.20212686,0.4235,42.35,Pre-drought
11/16/14 23:00,3,3,2,0.182072761,18.20727614,0.447791667,44.77916667,Pre-drought
11/16/14 23:00,3,3,3,0.180552121,18.05521209,0.4505,45.05,Pre-drought
11/16/14 23:00,3,3,4,0.162894974,16.28949737,0.468916667,46.89166667,Pre-drought
11/16/14 23:00,3,3,5,0.166313552,16.63135521,0.4765,47.65,Pre-drought
11/16/14 23:00,3,3,6,0.160883011,16.08830111,0.47825,47.825,Pre-drought
11/16/14 23:00,3,3,7,0.011139953,1.113995304,0.525,52.5,Pre-drought
11/16/14 23:00,3,4,1,0.186205449,18.62054489,0.445833333,44.58333333,Pre-drought
11/16/14 23:00,3,4,2,0.164734411,16.47344107,0.465333333,46.53333333,Pre-drought
11/16/14 23:00,3,4,3,0.168743398,16.87433979,0.306375,30.6375,Pre-drought
11/16/14 23:00,3,4,4,0.170618159,17.06181591,0.463916667,46.39166667,Pre-drought
11/16/14 23:00,3,4,5,0.179286681,17.92866805,0.406,40.6,Pre-drought
11/16/14 23:00,3,4,6,0.151351848,15.1351848,0.454833333,45.48333333,Pre-drought
11/16/14 23:00,3,4,7,0.044422682,4.442268188,0.515166667,51.51666667,Pre-drought
11/16/14 23:00,3,5,1,0.191673904,19.16739037,0.404375,40.4375,Pre-drought
11/16/14 23:00,3,5,2,0.18557925,18.55792499,0.395958333,39.59583333,Pre-drought
11/16/14 23:00,3,5,3,0.159978245,15.99782447,0.488791667,48.87916667,Pre-drought
11/16/14 23:00,3,5,4,0.157403521,15.74035214,0.488166667,48.81666667,Pre-drought
11/16/14 23:00,3,5,5,0.135070234,13.50702341,0.462541667,46.25416667,Pre-drought
11/16/14 23:00,3,5,6,0.172577938,17.25779376,0.497166667,49.71666667,Pre-drought
11/16/14 23:00,3,5,7,0,0,0.525,52.5,Pre-drought
11/17/14 23:00,4,1,1,0.182760333,18.27603327,0.434083333,43.40833333,Pre-drought
11/17/14 23:00,4,1,2,0.157469148,15.74691478,0.375208333,37.52083333,Pre-drought
11/17/14 23:00,4,1,3,0.171627002,17.16270023,0.460875,46.0875,Pre-drought
11/17/14 23:00,4,1,4,0.13239981,13.23998097,0.508375,50.8375,Pre-drought
11/17/14 23:00,4,1,5,0.184088308,18.40883076,0.428833333,42.88333333,Pre-drought
11/17/14 23:00,4,1,6,0.118305904,11.83059041,0.502708333,50.27083333,Pre-drought
11/17/14 23:00,4,1,7,0.062276714,6.227671437,0.526375,52.6375,Pre-drought
11/17/14 23:00,4,2,1,0.184296148,18.42961485,0.48575,48.575,Pre-drought
11/17/14 23:00,4,2,2,0.196087488,19.60874883,0.41425,41.425,Pre-drought
11/17/14 23:00,4,2,3,0.188469369,18.84693691,0.44125,44.125,Pre-drought
11/17/14 23:00,4,2,4,0.167895504,16.78955041,0.456,45.6,Pre-drought
11/17/14 23:00,4,2,5,0.172819587,17.2819587,0.434375,43.4375,Pre-drought
11/17/14 23:00,4,2,6,0.132396327,13.2396327,0.445166667,44.51666667,Pre-drought
11/17/14 23:00,4,2,7,0,0,0.525,52.5,Pre-drought
11/17/14 23:00,4,3,1,0.185952064,18.59520644,0.433625,43.3625,Pre-drought
11/17/14 23:00,4,3,2,0.18154873,18.154873,0.450791667,45.07916667,Pre-drought
11/17/14 23:00,4,3,3,0.181642572,18.16425725,0.448,44.8,Pre-drought
11/17/14 23:00,4,3,4,0.161272395,16.12723949,0.471208333,47.12083333,Pre-drought
11/17/14 23:00,4,3,5,0.16589575,16.58957502,0.479083333,47.90833333,Pre-drought
11/17/14 23:00,4,3,6,0.157908299,15.7908299,0.479541667,47.95416667,Pre-drought
11/17/14 23:00,4,3,7,0.010200994,1.020099425,0.525,52.5,Pre-drought
11/17/14 23:00,4,4,1,0.186092891,18.60928914,0.4495,44.95,Pre-drought
11/17/14 23:00,4,4,2,0.165263478,16.52634778,0.470041667,47.00416667,Pre-drought
11/17/14 23:00,4,4,3,0.169749165,16.97491645,0.304833333,30.48333333,Pre-drought
11/17/14 23:00,4,4,4,0.168997932,16.89979318,0.467708333,46.77083333,Pre-drought
11/17/14 23:00,4,4,5,0.178811004,17.88110036,0.41125,41.125,Pre-drought
11/17/14 23:00,4,4,6,0.144995168,14.49951678,0.455458333,45.54583333,Pre-drought
11/17/14 23:00,4,4,7,0.043442972,4.344297161,0.517,51.7,Pre-drought
11/17/14 23:00,4,5,1,0.192760424,19.27604236,0.40325,40.325,Pre-drought
11/17/14 23:00,4,5,2,0.185753042,18.57530417,0.409166667,40.91666667,Pre-drought
11/17/14 23:00,4,5,3,0.160976203,16.09762026,0.491333333,49.13333333,Pre-drought
11/17/14 23:00,4,5,4,0.154758453,15.47584535,0.489333333,48.93333333,Pre-drought
11/17/14 23:00,4,5,5,0.13072769,13.07276897,0.460041667,46.00416667,Pre-drought
11/17/14 23:00,4,5,6,0.161624197,16.16241968,0.503833333,50.38333333,Pre-drought
11/17/14 23:00,4,5,7,0,0,0.525,52.5,Pre-drought
11/18/14 23:00,5,1,1,0.184536412,18.45364122,0.420090909,42.00909091,Pre-drought
11/18/14 23:00,5,1,2,0.167435748,16.74357476,0.361,36.1,Pre-drought
11/18/14 23:00,5,1,3,0.177671072,17.76710715,0.453681818,45.36818182,Pre-drought
11/18/14 23:00,5,1,4,0.127165365,12.7165365,0.496409091,49.64090909,Pre-drought
11/18/14 23:00,5,1,5,0.183714848,18.37148483,0.418772727,41.87727273,Pre-drought
11/18/14 23:00,5,1,6,0.120822879,12.08228794,0.499136364,49.91363636,Pre-drought
11/18/14 23:00,5,1,7,0.059039335,5.903933476,0.5195,51.95,Pre-drought
11/18/14 23:00,5,2,1,0.183509679,18.35096794,0.479454545,47.94545455,Pre-drought
11/18/14 23:00,5,2,2,0.196364069,19.63640685,0.403909091,40.39090909,Pre-drought
11/18/14 23:00,5,2,3,0.189328263,18.93282631,0.430136364,43.01363636,Pre-drought
11/18/14 23:00,5,2,4,0.170512655,17.05126546,0.449772727,44.97727273,Pre-drought
11/18/14 23:00,5,2,5,0.173370758,17.33707577,0.425409091,42.54090909,Pre-drought
11/18/14 23:00,5,2,6,0.128633695,12.86336949,0.431,43.1,Pre-drought
11/18/14 23:00,5,2,7,0,0,0.525,52.5,Pre-drought
11/18/14 23:00,5,3,1,0.185527403,18.55274032,0.430772727,43.07727273,Pre-drought
11/18/14 23:00,5,3,2,0.1834065,18.34064995,0.444909091,44.49090909,Pre-drought
11/18/14 23:00,5,3,3,0.185177157,18.5177157,0.437227273,43.72272727,Pre-drought
11/18/14 23:00,5,3,4,0.160539795,16.05397951,0.4615,46.15,Pre-drought
11/18/14 23:00,5,3,5,0.167147649,16.7147649,0.469090909,46.90909091,Pre-drought
11/18/14 23:00,5,3,6,0.153938319,15.39383193,0.473272727,47.32727273,Pre-drought
11/18/14 23:00,5,3,7,0.009193788,0.919378773,0.525,52.5,Pre-drought
11/18/14 23:00,5,4,1,0.186356248,18.63562479,0.454636364,45.46363636,Pre-drought
11/18/14 23:00,5,4,2,0.170287414,17.02874143,0.464181818,46.41818182,Pre-drought
11/18/14 23:00,5,4,3,0.173009252,17.30092518,0.291545455,29.15454545,Pre-drought
11/18/14 23:00,5,4,4,0.168266394,16.82663938,0.459181818,45.91818182,Pre-drought
11/18/14 23:00,5,4,5,0.180236318,18.02363185,0.396545455,39.65454545,Pre-drought
11/18/14 23:00,5,4,6,0.136511694,13.65116943,0.443045455,44.30454545,Pre-drought
11/18/14 23:00,5,4,7,0.042392052,4.239205161,0.511545455,51.15454545,Pre-drought
11/18/14 23:00,5,5,1,0.192972113,19.29721133,0.399318182,39.93181818,Pre-drought
11/18/14 23:00,5,5,2,0.189632358,18.96323585,0.411636364,41.16363636,Pre-drought
11/18/14 23:00,5,5,3,0.164210979,16.42109787,0.482318182,48.23181818,Pre-drought
11/18/14 23:00,5,5,4,0.153564197,15.35641965,0.477863636,47.78636364,Pre-drought
11/18/14 23:00,5,5,5,0.138390174,13.83901737,0.448863636,44.88636364,Pre-drought
11/18/14 23:00,5,5,6,0.13878556,13.87855602,0.499045455,49.90454545,Pre-drought
11/18/14 23:00,5,5,7,0,0,0.525,52.5,Pre-drought
11/19/14 23:00,6,1,1,0.17881603,17.88160296,0.435833333,43.58333333,Pre-drought
11/19/14 23:00,6,1,2,0.162930702,16.29307024,0.375375,37.5375,Pre-drought
11/19/14 23:00,6,1,3,0.177681307,17.76813068,0.465166667,46.51666667,Pre-drought
11/19/14 23:00,6,1,4,0.121101769,12.11017689,0.509541667,50.95416667,Pre-drought
11/19/14 23:00,6,1,5,0.183585897,18.35858967,0.432625,43.2625,Pre-drought
11/19/14 23:00,6,1,6,0.11275266,11.27526604,0.503916667,50.39166667,Pre-drought
11/19/14 23:00,6,1,7,0.054628096,5.462809551,0.524458333,52.44583333,Pre-drought
11/19/14 23:00,6,2,1,0.184001244,18.40012442,0.486291667,48.62916667,Pre-drought
11/19/14 23:00,6,2,2,0.194276771,19.42767709,0.415083333,41.50833333,Pre-drought
11/19/14 23:00,6,2,3,0.187047812,18.70478121,0.442333333,44.23333333,Pre-drought
11/19/14 23:00,6,2,4,0.169091116,16.9091116,0.460333333,46.03333333,Pre-drought
11/19/14 23:00,6,2,5,0.163802778,16.38027781,0.43225,43.225,Pre-drought
11/19/14 23:00,6,2,6,0.122567091,12.25670913,0.443416667,44.34166667,Pre-drought
11/19/14 23:00,6,2,7,0,0,0.525,52.5,Pre-drought
11/19/14 23:00,6,3,1,0.184498738,18.44987383,0.442333333,44.23333333,Pre-drought
11/19/14 23:00,6,3,2,0.180771475,18.07714755,0.450625,45.0625,Pre-drought
11/19/14 23:00,6,3,3,0.183978064,18.39780642,0.450583333,45.05833333,Pre-drought
11/19/14 23:00,6,3,4,0.158683327,15.86833273,0.470958333,47.09583333,Pre-drought
11/19/14 23:00,6,3,5,0.163654736,16.36547358,0.476916667,47.69166667,Pre-drought
11/19/14 23:00,6,3,6,0.147429536,14.74295365,0.479,47.9,Pre-drought
11/19/14 23:00,6,3,7,0.007838731,0.783873087,0.525,52.5,Pre-drought
11/19/14 23:00,6,4,1,0.185034409,18.50344093,0.463791667,46.37916667,Pre-drought
11/19/14 23:00,6,4,2,0.167100687,16.71006874,0.471708333,47.17083333,Pre-drought
11/19/14 23:00,6,4,3,0.171903281,17.19032811,0.306041667,30.60416667,Pre-drought
11/19/14 23:00,6,4,4,0.166412616,16.64126165,0.468291667,46.82916667,Pre-drought
11/19/14 23:00,6,4,5,0.176259559,17.62595585,0.411041667,41.10416667,Pre-drought
11/19/14 23:00,6,4,6,0.122603037,12.26030371,0.454166667,45.41666667,Pre-drought
11/19/14 23:00,6,4,7,0.040978184,4.097818432,0.517291667,51.72916667,Pre-drought
11/19/14 23:00,6,5,1,0.190917561,19.09175609,0.408166667,40.81666667,Pre-drought
11/19/14 23:00,6,5,2,0.186696565,18.66965649,0.418166667,41.81666667,Pre-drought
11/19/14 23:00,6,5,3,0.163113595,16.31135946,0.490625,49.0625,Pre-drought
11/19/14 23:00,6,5,4,0.150537852,15.05378515,0.487,48.7,Pre-drought
11/19/14 23:00,6,5,5,0.126393961,12.63939608,0.458541667,45.85416667,Pre-drought
11/19/14 23:00,6,5,6,0.112631792,11.2631792,0.50775,50.775,Pre-drought
11/19/14 23:00,6,5,7,0,0,0.525,52.5,Pre-drought
11/20/14 23:00,7,1,1,0.179867609,17.98676093,0.427833333,42.78333333,Pre-drought
11/20/14 23:00,7,1,2,0.166859724,16.68597236,0.373625,37.3625,Pre-drought
11/20/14 23:00,7,1,3,0.177565087,17.75650874,0.46625,46.625,Pre-drought
11/20/14 23:00,7,1,4,0.11788576,11.78857601,0.505333333,50.53333333,Pre-drought
11/20/14 23:00,7,1,5,0.184040374,18.40403744,0.426166667,42.61666667,Pre-drought
11/20/14 23:00,7,1,6,0.112022457,11.20224569,0.502166667,50.21666667,Pre-drought
11/20/14 23:00,7,1,7,0.050397904,5.039790418,0.522833333,52.28333333,Pre-drought
11/20/14 23:00,7,2,1,0.183253519,18.32535191,0.48525,48.525,Pre-drought
11/20/14 23:00,7,2,2,0.193925944,19.39259444,0.407625,40.7625,Pre-drought
11/20/14 23:00,7,2,3,0.18720031,18.72003096,0.438166667,43.81666667,Pre-drought
11/20/14 23:00,7,2,4,0.167473641,16.7473641,0.459791667,45.97916667,Pre-drought
11/20/14 23:00,7,2,5,0.162461022,16.24610218,0.425666667,42.56666667,Pre-drought
11/20/14 23:00,7,2,6,0.120284585,12.02845853,0.441291667,44.12916667,Pre-drought
11/20/14 23:00,7,2,7,0,0,0.525,52.5,Pre-drought
11/20/14 23:00,7,3,1,0.182936735,18.29367351,0.4395,43.95,Pre-drought
11/20/14 23:00,7,3,2,0.180191172,18.01911723,0.449166667,44.91666667,Pre-drought
11/20/14 23:00,7,3,3,0.183999355,18.39993549,0.445625,44.5625,Pre-drought
11/20/14 23:00,7,3,4,0.15750327,15.75032699,0.468708333,46.87083333,Pre-drought
11/20/14 23:00,7,3,5,0.164540352,16.45403523,0.471375,47.1375,Pre-drought
11/20/14 23:00,7,3,6,0.143441495,14.34414954,0.47475,47.475,Pre-drought
11/20/14 23:00,7,3,7,0.006502746,0.650274559,0.525,52.5,Pre-drought
11/20/14 23:00,7,4,1,0.185124897,18.51248968,0.463583333,46.35833333,Pre-drought
11/20/14 23:00,7,4,2,0.168866592,16.88665919,0.470083333,47.00833333,Pre-drought
11/20/14 23:00,7,4,3,0.171922918,17.19229183,0.298333333,29.83333333,Pre-drought
11/20/14 23:00,7,4,4,0.165234269,16.52342693,0.46275,46.275,Pre-drought
11/20/14 23:00,7,4,5,0.177267853,17.72678528,0.403041667,40.30416667,Pre-drought
11/20/14 23:00,7,4,6,0.114080968,11.40809681,0.447916667,44.79166667,Pre-drought
11/20/14 23:00,7,4,7,0.039584216,3.958421632,0.515375,51.5375,Pre-drought
11/20/14 23:00,7,5,1,0.19054575,19.05457503,0.399458333,39.94583333,Pre-drought
11/20/14 23:00,7,5,2,0.187657869,18.76578687,0.415333333,41.53333333,Pre-drought
11/20/14 23:00,7,5,3,0.163133079,16.31330794,0.488458333,48.84583333,Pre-drought
11/20/14 23:00,7,5,4,0.148614166,14.86141658,0.482541667,48.25416667,Pre-drought
11/20/14 23:00,7,5,5,0.132873397,13.28733968,0.454666667,45.46666667,Pre-drought
11/20/14 23:00,7,5,6,0.091319716,9.131971629,0.506666667,50.66666667,Pre-drought
11/20/14 23:00,7,5,7,0,0,0.525,52.5,Pre-drought
11/21/14 23:00,8,1,1,0.181378156,18.13781561,0.427333333,42.73333333,Pre-drought
11/21/14 23:00,8,1,2,0.17113827,17.113827,0.370041667,37.00416667,Pre-drought
11/21/14 23:00,8,1,3,0.177561456,17.75614555,0.467291667,46.72916667,Pre-drought
11/21/14 23:00,8,1,4,0.126069689,12.60696891,0.502041667,50.20416667,Pre-drought
11/21/14 23:00,8,1,5,0.182810089,18.28100891,0.425291667,42.52916667,Pre-drought
11/21/14 23:00,8,1,6,0.115122587,11.51225867,0.499958333,49.99583333,Pre-drought
11/21/14 23:00,8,1,7,0.046661987,4.666198681,0.519041667,51.90416667,Pre-drought
11/21/14 23:00,8,2,1,0.183776736,18.37767364,0.485958333,48.59583333,Pre-drought
11/21/14 23:00,8,2,2,0.194720019,19.47200194,0.407625,40.7625,Pre-drought
11/21/14 23:00,8,2,3,0.186807672,18.68076724,0.435625,43.5625,Pre-drought
11/21/14 23:00,8,2,4,0.165550265,16.55502653,0.461625,46.1625,Pre-drought
11/21/14 23:00,8,2,5,0.161255336,16.12553358,0.426833333,42.68333333,Pre-drought
11/21/14 23:00,8,2,6,0.134365835,13.43658349,0.438875,43.8875,Pre-drought
11/21/14 23:00,8,2,7,0,0,0.525,52.5,Pre-drought
11/21/14 23:00,8,3,1,0.183010414,18.30104145,0.439208333,43.92083333,Pre-drought
11/21/14 23:00,8,3,2,0.182482491,18.24824906,0.4475,44.75,Pre-drought
11/21/14 23:00,8,3,3,0.183790151,18.37901511,0.443041667,44.30416667,Pre-drought
11/21/14 23:00,8,3,4,0.159139423,15.91394231,0.473166667,47.31666667,Pre-drought
11/21/14 23:00,8,3,5,0.163943011,16.39430108,0.469458333,46.94583333,Pre-drought
11/21/14 23:00,8,3,6,0.1449203,14.49203001,0.474458333,47.44583333,Pre-drought
11/21/14 23:00,8,3,7,0.005358089,0.535808906,0.525,52.5,Pre-drought
11/21/14 23:00,8,4,1,0.185625447,18.56254467,0.46625,46.625,Pre-drought
11/21/14 23:00,8,4,2,0.171338506,17.13385059,0.470208333,47.02083333,Pre-drought
11/21/14 23:00,8,4,3,0.171729961,17.17299614,0.301,30.1,Pre-drought
11/21/14 23:00,8,4,4,0.166868051,16.68680512,0.461541667,46.15416667,Pre-drought
11/21/14 23:00,8,4,5,0.176587766,17.6587766,0.401541667,40.15416667,Pre-drought
11/21/14 23:00,8,4,6,0.117241035,11.72410349,0.44625,44.625,Pre-drought
11/21/14 23:00,8,4,7,0.038389881,3.838988087,0.51475,51.475,Pre-drought
11/21/14 23:00,8,5,1,0.191224608,19.12246083,0.406125,40.6125,Pre-drought
11/21/14 23:00,8,5,2,0.190015816,19.00158163,0.418291667,41.82916667,Pre-drought
11/21/14 23:00,8,5,3,0.162941621,16.29416206,0.484333333,48.43333333,Pre-drought
11/21/14 23:00,8,5,4,0.151281362,15.1281362,0.48175,48.175,Pre-drought
11/21/14 23:00,8,5,5,0.131581036,13.15810358,0.451166667,45.11666667,Pre-drought
11/21/14 23:00,8,5,6,0.084102363,8.410236259,0.503416667,50.34166667,Pre-drought
11/21/14 23:00,8,5,7,0,0,0.525,52.5,Pre-drought
11/22/14 23:00,9,1,1,0.158296157,15.82961573,0.43275,43.275,Pre-drought
11/22/14 23:00,9,1,2,0.150441004,15.04410036,0.370708333,37.07083333,Pre-drought
11/22/14 23:00,9,1,3,0.173593652,17.35936525,0.468916667,46.89166667,Pre-drought
11/22/14 23:00,9,1,4,0.124746817,12.47468172,0.504416667,50.44166667,Pre-drought
11/22/14 23:00,9,1,5,0.183550391,18.35503907,0.42475,42.475,Pre-drought
11/22/14 23:00,9,1,6,0.09610587,9.610586969,0.498458333,49.84583333,Pre-drought
11/22/14 23:00,9,1,7,0.043696343,4.369634308,0.521833333,52.18333333,Pre-drought
11/22/14 23:00,9,2,1,0.182804504,18.28045036,0.485083333,48.50833333,Pre-drought
11/22/14 23:00,9,2,2,0.189800904,18.98009039,0.4085,40.85,Pre-drought
11/22/14 23:00,9,2,3,0.18046588,18.04658802,0.435541667,43.55416667,Pre-drought
11/22/14 23:00,9,2,4,0.159026383,15.90263828,0.472166667,47.21666667,Pre-drought
11/22/14 23:00,9,2,5,0.147550131,14.75501307,0.427208333,42.72083333,Pre-drought
11/22/14 23:00,9,2,6,0.16421413,16.42141303,0.437666667,43.76666667,Pre-drought
11/22/14 23:00,9,2,7,0,0,0.525,52.5,Pre-drought
11/22/14 23:00,9,3,1,0.177232108,17.72321077,0.439291667,43.92916667,Pre-drought
11/22/14 23:00,9,3,2,0.174699394,17.4699394,0.446625,44.6625,Pre-drought
11/22/14 23:00,9,3,3,0.178418427,17.84184274,0.44425,44.425,Pre-drought
11/22/14 23:00,9,3,4,0.157328162,15.73281617,0.477875,47.7875,Pre-drought
11/22/14 23:00,9,3,5,0.158046019,15.80460187,0.468416667,46.84166667,Pre-drought
11/22/14 23:00,9,3,6,0.144874408,14.48744081,0.474541667,47.45416667,Pre-drought
11/22/14 23:00,9,3,7,0.004448863,0.444886304,0.525,52.5,Pre-drought
11/22/14 23:00,9,4,1,0.179606047,17.96060471,0.469916667,46.99166667,Pre-drought
11/22/14 23:00,9,4,2,0.1588777,15.88776998,0.470333333,47.03333333,Pre-drought
11/22/14 23:00,9,4,3,0.166775408,16.67754079,0.299541667,29.95416667,Pre-drought
11/22/14 23:00,9,4,4,0.165059415,16.50594149,0.460791667,46.07916667,Pre-drought
